Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random2134839|6169bc9e96055b1286769117|Hf8Co28N|mp-1205422|Hf2Co7|*N2|N2|-0.682|1|1|1|0.156
random1354260|6169bca396055b1286769156|Hf16Al16Ir16N|mp-1224426|HfAlIr|*N2|N2|-0.008|0|1|1|0.197
random1014455|6169bcac9230052296940b4f|Y16Ga8Ag8N|mp-1187711|Y2GaAg|*N2|N2|-0.325|2|1|1|0.062
random582979|6169bcb996055b12867691f8|Y10Ge20Rh8N|mp-1198948|Y5(Ge5Rh2)2|*N2|N2|-0.678|1|1|1|0.246
random2091262|6169bcc496055b128676923d|Na24Si8Se32N|mp-28303|Na3SiSe4|*N2|N2|-0.031|0|1|0|0.160
random1916538|6169bcc59230052296940c90|S6N|mp-1203253|S7N|*N2|N2|1.135|2|1|1|0.028
random1297207|6169bcdb96055b12867692e7|Ni16Ru16N|mp-1219922|NiRu|*N2|N2|-0.516|0|0|1|0.250
random1392207|6169bcdc9230052296940d4d|Sr18As24N|mp-15339|Sr3As4|*N2|N2|-0.026|1|2|1|0.107
random1932958|6169bce396055b1286769386|Ti30Si24N|mp-505527|Ti5Si4|*N2|N2|0.608|2|1|0|0.151
random1365492|6169bce696055b12867693a5|Zr18Zn9N|mp-1018105|Zr2Zn|*N2|N2|-2.562|1|0|2|0.093
random1863081|6169bce89230052296940e16|W18N37|mp-999549|WN2|*N2|N2|-1.039|2|1|1|0.333
random1363883|6169bce89230052296940e23|Na18Bi6N|mp-27838|Na3Bi|*N2|N2|-0.091|2|1|2|0.111
random1420315|6169bcea9230052296940e38|Nb32N27|mp-32913|Nb16N13|*N2|N2|-1.325|1|1|1|0.031
random2121897|6169bcf59230052296940e50|Ti3N2|mp-1217048|Ti8N5|*N2|N2|-2.282|2|1|1|0.043
random1721682|6169bd0196055b12867694ef|Ta24As24N|mp-1936|TaAs|*N2|N2|-0.024|2|1|2|0.139
random1310504|6169bd0b96055b1286769551|Zr18H36N|mp-24155|ZrH2|*N2|N2|-0.703|1|0|0|0.125
random1252096|6169bd2696055b12867695c4|Sb36Se54N|mp-672706|Sb2Se3|*N2|N2|-0.001|0|1|2|0.138
random2196384|6169bd2d923005229694103f|Nb15S25N|mp-1220657|Nb3S5|*N2|N2|-0.016|2|1|2|0.090
random1734287|6169bd2f923005229694105c|K6Cu24Sb12N|mp-1078005|K(Cu2Sb)2|*N2|N2|-0.012|1|0|-1|0.045
random1740017|6169bd319230052296941081|Sc6Cu6Sn6N|mp-13203|ScCuSn|*N2|N2|-0.211|2|1|1|0.160
random679756|6169bd3896055b12867696aa|Zr8Al8Mo8N|mp-1215307|ZrAlMo|*N2|N2|0.675|1|1|0|0.745
random605013|6169bd7e96055b128676999b|Sr4Sb8Ru8N|mp-1070613|Sr(SbRu)2|*N2|N2|-1.367|1|0|1|0.125
random1820703|6169bd8196055b12867699cc|Sr16Pd8Au8N|mp-1187095|Sr2PdAu|*N2|N2|-0.049|1|1|0|0.125
random6590|6169bd8296055b12867699ef|Hf18N|mp-100|Hf|*N2|N2|-3.389|1|0|0|0.250
random1961153|6169bd8596055b1286769a1c|Si20Tc20N|mp-1079910|SiTc|*N2|N2|-0.017|2|2|1|0.104
random2134269|6169bd8a96055b1286769a63|Ti16Zn8Tc8N|mp-866187|Ti2ZnTc|*N2|N2|0.012|1|1|0|0.125
random1672356|6169bd9292300522969413ab|Nb16Co32N|mp-1191009|NbCo2|*N2|N2|-0.978|1|0|1|0.129
random2047451|6169bd9592300522969413d5|Y16Ga32Pd16N|mp-1079075|YGa2Pd|*N2|N2|-0.007|2|1|0|0.082
random553482|6169bd9692300522969413e1|Cr18As9N|mp-20552|Cr2As|*N2|N2|2.117|1|0|2|0.177
random2288481|6169bee99230052296941449|Ta12Cr4S24N|mp-1189011|Ta3CrS6|*N2|N2|-0.679|1|0|0|0.166
random1991489|6169bef396055b1286769bfa|K16C8N17|mp-10408|K2CN2|*N2|N2|-0.053|1|0|1|0.008
random2404613|6169bf1396055b1286769ccf|Pd24Pb24N|mp-1210215|PdPb|*N2|N2|-0.013|2|1|-1|0.072
random1484708|6169bf189230052296941776|Y18Ni6N|mp-1105633|Y3Ni|*N2|N2|-1.271|2|1|0|0.132
random1667549|6169bf2996055b1286769d3e|Cs3Cr6S12N|mp-1238845|Cs(CrS2)2|*N2|N2|0.504|2|2|1|0.158
random2487634|6169bf329230052296941854|Nb16H16N|mp-1206371|NbH|*N2|N2|-1.935|1|0|0|0.125
random80755|6169bf339230052296941873|Ta18N|mp-6986|Ta|*N2|N2|-1.302|1|0|0|0.250
random1523049|6169bf3892300522969418d2|Nb24C20N|mp-2760|Nb6C5|*N2|N2|-2.303|1|0|1|0.125
random1075413|6169bf4196055b1286769e11|Sc12Si12Ru6N|mp-13583|Sc2Si2Ru|*N2|N2|-0.872|2|0|1|0.081
random682475|6169bf4396055b1286769e3e|Zr15Sn9N|mp-510522|Zr5Sn3|*N2|N2|-0.010|1|1|1|0.124
random2129422|6169bf4496055b1286769e47|Ta16P16S16N|mp-1077589|TaPS|*N2|N2|-1.005|1|1|1|0
random1646318|6169bf4d9230052296941963|Fe12Rh12N|mp-1918|FeRh|*N2|N2|-0.990|1|1|1|0.083
random2249338|6169bf5b9230052296941a40|Ru24W8N|mp-862655|Ru3W|*N2|N2|-0.724|1|0|2|0.125
random1827402|6169bf5e96055b1286769fad|Pt18W6N|mp-862798|Pt3W|*N2|N2|-0.025|2|1|2|0.083
random2203885|6169bf6d9230052296941b1e|Sc12Te18N|mp-32654|Sc2Te3|*N2|N2|2.143|2|2|1|0.013
random1027629|6169bf749230052296941ba9|Ti9Co27N|mp-608|TiCo3|*N2|N2|-0.903|1|0|0|0.250
random2072096|6169bf779230052296941bd0|Sr24N25|mp-29973|SrN|*N2|N2|-0.120|1|2|-2|0
random148789|6169bf9396055b128676a12e|Hf8Al12Cu4N|mp-1223820|Hf2Al3Cu|*N2|N2|-1.000|1|0|1|0.062
random725599|6169bf999230052296941c45|Ti15Re15Si15N2|mp-1095145|TiReSi|*N2|N2|-0.322|2|2|1|0.012
random914225|6169bf9f96055b128676a1e7|Hf12Ga4N|mp-1184650|Hf3Ga|*N2|N2|-0.497|0|0|1|0.125
random1513808|6169bfbb96055b128676a341|Nb36Al9Ge3N|mp-1220748|Nb12Al3Ge|*N2|N2|-0.736|2|1|1|0.104
random493514|6169bfc096055b128676a38a|Bi24Pd12N|mp-568746|Bi2Pd|*N2|N2|-0.155|2|1|2|0.028
random2380637|6169bfc69230052296941e48|W27C27N|mp-1894|WC|*N2|N2|-0.266|2|0|1|0.139
random2451015|6169bfc99230052296941e76|Al20Ir10Os10N|mp-866284|Al2IrOs|*N2|N2|-0.322|2|2|1|0.025
random1749585|6169bff396055b128676a578|Sr12In4P12N|mp-616026|Sr3InP3|*N2|N2|0.991|1|1|0|0.870
random1572882|6169c146923005229694217b|Cr63Mo6C18N|mp-641573|Cr21(MoC3)2|*N2|N2|-0.623|2|1|0|0.066
random1660819|6169c14c92300522969421f4|Sc30Bi18N|mp-607138|Sc5Bi3|*N2|N2|-0.017|1|2|1|0.037
random1455046|6169c1669230052296942328|Y6Ir18N|mp-1095497|YIr3|*N2|N2|0.097|1|0|1|0.041
random2233243|6169c18d92300522969424cf|Sc16Al8Zn8N|mp-862548|Sc2AlZn|*N2|N2|-0.374|2|1|1|0.062
random2071613|6169c1ba96055b128676a9e9|Ti6Ga6Ru12N|mp-865448|TiGaRu2|*N2|N2|-0.495|1|1|1|0.125
random488859|6169c1c296055b128676aa19|Ca4In8N|mp-21068|CaIn2|*N2|N2|1.023|1|0|1|0.092
random1644418|6169c2009230052296942b88|Cr27C27N|mp-1018050|CrC|*N2|N2|-0.890|2|1|1|0.194
random440411|6169c2059230052296942bf7|Ta20Ru10W10N|mp-1187211|Ta2RuW|*N2|N2|-1.496|2|2|1|0.025
random1035231|6169c2079230052296942c13|Sc12As8N|mp-1105852|Sc3As2|*N2|N2|-1.585|1|0|1|0.336
random2450510|6169c21e9230052296942d60|Ca12Sn6N|mp-1009730|Ca2Sn|*N2|N2|-0.025|1|1|1|0.167
random659387|6169c23096055b128676abbd|Pd36N|mp-2|Pd|*N2|N2|0.151|2|1|0|0.083
random1563774|6169c2329230052296942e7d|Sr6Pb2S8N|mp-1218560|Sr3PbS4|*N2|N2|-0.149|0|1|1|0.188
random1153183|6169c2389230052296942ee9|Cu8Ge4Se12N|mp-4728|Cu2GeSe3|*N2|N2|-0.021|2|1|0|0.058
random1082635|6169c24a9230052296942f7f|Hf16Cr32N|mp-973904|HfCr2|*N2|N2|-0.453|1|1|1|0.092
random715319|6169c2529230052296943012|Sr6Si12Au12N|mp-7365|Sr(SiAu)2|*N2|N2|-0.309|1|0|2|0.083
random193348|6169c39e923005229694304c|Sr4Tl12N|mp-1206636|SrTl3|*N2|N2|-0.049|1|1|0|0.125
random1913739|6169c3a09230052296943075|Ga24Ru8N|mp-672204|Ga3Ru|*N2|N2|-0.006|2|1|1|0.059
random621103|6169c3a196055b128676ae59|Na4Ca8Tl4N|mp-865051|NaCa2Tl|*N2|N2|-0.393|1|0|0|0.125
random1519755|6169c3a596055b128676aeaa|V54C45N|mp-28731|V6C5|*N2|N2|-2.276|2|1|2|0.200
random1412380|6169c3aa923005229694312c|V48Ir48N|mp-1079582|VIr|*N2|N2|-0.338|2|1|2|0.186
random2229332|6169c3c296055b128676afb8|Ni24Mo8N|mp-11506|Ni3Mo|*N2|N2|-0.313|1|1|2|0.062
random2227424|6169c3c996055b128676b03a|Sr20Ge40N|mp-1244|SrGe2|*N2|N2|0.000|1|2|2|0.076
random1835655|6169c3cc9230052296943280|Co6Ni18P8N|mp-1226652|Co3Ni9P4|*N2|N2|0.547|0|1|1|0.192
random2391433|6169c3d792300522969432c2|Ti8Cd8N|mp-30500|TiCd|*N2|N2|-0.015|1|1|2|0.128
random1066011|6169c3e49230052296943393|Y12Cu24N|mp-2698|YCu2|*N2|N2|-1.467|0|2|1|0
random1765410|6169c41c96055b128676b3ac|V9Pt27N|mp-372|VPt3|*N2|N2|-0.182|1|0|0|0.250
random2234931|6169c41c96055b128676b3b2|Nb24Si6Ni6N|mp-22396|Nb4SiNi|*N2|N2|-0.932|2|0|1|0
random2323163|6169c44396055b128676b52f|Zr12Te12N|mp-569544|ZrTe|*N2|N2|0.221|2|1|0|0.167
random1799460|6169c45c9230052296943877|In12Bi12Se36N|mp-1223842|InBiSe3|*N2|N2|1.315|2|-1|2|0.087
random685728|6169c46496055b128676b6a0|Hf9In12N|mp-1105078|Hf3In4|*N2|N2|-2.534|2|0|1|0.056
random1709290|6169c46896055b128676b6cd|Hf16Co8Ir8N|mp-864835|Hf2CoIr|*N2|N2|-0.717|1|0|0|0.125
random1328952|6169c47296055b128676b76b|Al30Mo6N|mp-568607|Al5Mo|*N2|N2|0.083|2|1|1|0.235
random982763|6169c47896055b128676b7cf|Zr10Ti10W40N|mp-1215175|ZrTiW4|*N2|N2|-2.083|2|2|1|0.063
random1267007|6169c49b92300522969439ee|Mo27C27N2|mp-2305|MoC|*N2|N2|-0.066|0|0|1|0.250
random2042666|6169c4a69230052296943a6c|Hf20Os10Pd10N|mp-976265|Hf2OsPd|*N2|N2|-1.835|2|2|1|0.025
random338257|6169c4a796055b128676ba26|Hf12Tc12N|mp-11460|HfTc|*N2|N2|-0.691|1|1|0|0.250
random1249868|6169c4a99230052296943a93|Ti20Mo10Ir10N|mp-865807|Ti2MoIr|*N2|N2|-0.277|2|2|1|0.025
random2211100|6169c5fc9230052296943b7a|Nb9Zn27N|mp-953|NbZn3|*N2|N2|-0.014|2|1|0|0.083
random1117419|6169c5fe96055b128676bab7|Sc10Al10Ir20N|mp-861507|ScAlIr2|*N2|N2|-0.148|2|2|1|0.025
random1150123|6169c6189230052296943c4c|Zr6Te12N|mp-1018107|ZrTe2|*N2|N2|-3.278|1|0|0|0.167
random1725730|6169c62996055b128676bce2|Ni24P8N|mp-2296|Ni3P|*N2|N2|-0.154|1|1|1|0.331
random1086203|6169c62c96055b128676bd12|Na30Bi10N|mp-977189|Na3Bi|*N2|N2|-0.032|2|2|1|0.025
random556540|6169c63396055b128676bda2|Ti18Fe18Si18N|mp-8648|TiFeSi|*N2|N2|-2.467|1|2|1|0.195
random768707|6169c63696055b128676bde1|Nb4N5|mp-7234|Nb5N6|*N2|N2|3.587|1|0|1|0.099
random884492|6169c68c9230052296943dfc|Ca16In16N|mp-21187|CaIn|*N2|N2|-0.125|1|1|0|0.236
random1450509|6169c68d9230052296943e02|Hf36Hg18N|mp-1018154|Hf2Hg|*N2|N2|-2.518|2|0|1|0.125
random2045114|6169c6909230052296943e35|Bi6Pd36Se6N|mp-1227421|BiPd6Se|*N2|N2|0.149|2|1|1|0.107
random1622294|6169c69d9230052296943e7f|Cr40N|mp-90|Cr|*N2|N2|-0.522|2|2|1|0.050
random640947|6169c6b896055b128676c29a|Zr6Te30N|mp-605|ZrTe5|*N2|N2|-0.014|0|2|1|0.015
random1770507|6169c6bd9230052296943f22|Al30Cu6Se48N|mvc-16102|Al5CuSe8|*N2|N2|-0.020|1|1|1|0.316
random1549804|6169c6c096055b128676c2af|Pd24S8N|mp-558378|Pd3S|*N2|N2|-0.484|1|1|0|0.058
random1779278|6169c6cb96055b128676c333|Na28Al8Sb20N|mp-28267|Na7Al2Sb5|*N2|N2|-0.120|0|1|1|0.073
random1678685|6169c6d992300522969440bc|V30Si18N|mp-568671|V5Si3|*N2|N2|-2.055|1|1|1|0.061
random1351647|6169c6e496055b128676c459|P24S18N|mp-1469|P4S3|*N2|N2|0.063|1|1|1|0.067
random1325583|6169c70196055b128676c4da|Ca6Co12P12N|mp-3210|Ca(CoP)2|*N2|N2|-0.021|1|0|1|0.125
random856209|6169c70596055b128676c516|Y6P21(Rh18N)2|mp-1216134|Y2P7Rh12|*N2|N2|-0.475|1|0|0|0.089
random385830|6169c8a692300522969444dd|Hf8Al8Rh16N|mp-864671|HfAlRh2|*N2|N2|-0.013|1|0|0|0.125
random1494407|6169c8ae96055b128676c906|Sc12Al12Cu12N|mp-1219356|ScAlCu|*N2|N2|-1.977|1|1|1|0.099
random2004913|6169c8ce9230052296944729|Cr9S18N|mp-755263|CrS2|*N2|N2|0.136|2|1|1|0.073
random1743261|6169c8d596055b128676ca22|Sc6Ga18N|mp-932|ScGa3|*N2|N2|-0.043|2|1|0|0.083
random608197|6169c8d592300522969447b2|Al8Ni8Ge8N|mp-1228803|AlNiGe|*N2|N2|-0.081|1|1|0|0.125
random2127204|6169c8e596055b128676ca62|Ti18H36N|mp-24726|TiH2|*N2|N2|-4.437|1|0|1|0.062
random657363|6169c8e896055b128676caa3|Hg18Pd18N|mp-2685|HgPd|*N2|N2|-0.023|2|1|0|0.083
random344736|6169c9039230052296944938|Sc9Sn9Pt9N|mp-1084775|ScSnPt|*N2|N2|-0.340|2|-1|2|0.151
random1755986|6169c9279230052296944be4|Sc12In12N|mp-1207100|ScIn|*N2|N2|0.342|2|1|0|0.083
random2183268|6169c93496055b128676ccd6|Cr9Rh27N|mp-12585|CrRh3|*N2|N2|0.062|1|0|0|0.250
random1395440|6169c93796055b128676cd0d|In22S32N|mp-1224223|In11S16|*N2|N2|2.328|0|0|1|0.372
random1683337|6169c9399230052296944c84|Fe3Ni3Pt18N|mp-1224947|FeNiPt6|*N2|N2|-0.022|2|1|1|0.125
random560444|6169c9509230052296944dca|V18Ge6N7|mp-1079695|V3GeN|*N2|N2|-2.098|1|0|1|0.023
random973685|6169c9519230052296944dd6|Zn36S36N|mp-555410|ZnS|*N2|N2|-0.026|2|0|-1|0.130
random1456250|6169c9519230052296944dd7|Y6Sc6Fe24N|mp-1215942|YScFe4|*N2|N2|-2.090|2|1|0|0.063
random2003326|6169c95e9230052296944eee|Te16Ru8N|mp-267|Te2Ru|*N2|N2|-0.433|0|2|1|0.231
random1879513|6169c96696055b128676ceca|Mo18Pt54N|mp-1221425|MoPt3|*N2|N2|-0.553|1|1|1|0.020
random2268464|6169c98096055b128676d041|K4C32N|mp-28930|KC8|*N2|N2|-3.549|1|1|1|0.251
random590998|6169c98a9230052296944fbc|Mn6Tc12Sb6N|mp-1186002|MnTc2Sb|*N2|N2|-0.720|1|1|1|0.125
random1594739|6169c98e9230052296945010|Ca12Zn6Sn6N|mp-1183468|Ca2ZnSn|*N2|N2|-0.245|2|1|0|0.042
random1784400|6169c9959230052296945062|Y18Al18N|mp-11228|YAl|*N2|N2|-2.210|0|2|1|0.093
random470268|6169c99796055b128676d15e|Fe18Se24N|mp-2780|Fe3Se4|*N2|N2|-0.015|2|1|-2|0.083
random1075788|6169c9a292300522969450aa|Al24Ru12N|mp-10910|Al2Ru|*N2|N2|0.116|1|2|1|0.026
random1322186|6169c9a596055b128676d205|Hf36P18N|mp-504659|Hf2P|*N2|N2|-0.839|1|2|1|0.437
random1860175|6169c9a896055b128676d248|Nb24Al6Ga2N|mp-1220742|Nb12Al3Ga|*N2|N2|-0.741|0|0|1|0.437
random1711454|6169c9b192300522969451ac|Ca39Al42N|mp-1193055|Ca13Al14|*N2|N2|-0.191|1|2|-1|0.043
random1768176|6169caf196055b128676d281|Sc12N|mp-36|Sc|*N2|N2|-3.351|2|1|1|0.062
random772343|6169caf496055b128676d2cf|Sn16Bi8Se28N|mp-675477|Sn4Bi2Se7|*N2|N2|-0.030|2|1|-1|0.052
random616130|6169cb1896055b128676d50a|Ti24Fe12Cu12N|mp-1217096|Ti2FeCu|*N2|N2|-1.403|2|1|1|0.123
random1351587|6169cb1f96055b128676d5ae|Zn16P32N|mp-2782|ZnP2|*N2|N2|-0.010|1|1|1|0.097
random1353845|6169cb2096055b128676d5d1|Hf18Ni42N|mp-27166|Hf3Ni7|*N2|N2|-0.491|2|1|-2|0.148
random2205775|6169cb3296055b128676d659|Y16Te48N|mp-945077|YTe3|*N2|N2|0.173|1|0|1|0
random1983448|6169cb3496055b128676d67d|In18Pb8S34N|mp-21934|In9Pb4S17|*N2|N2|-0.026|1|1|1|0.237
random1146232|6169cb3996055b128676d6fe|Rb12P12Pt6N|mp-1205641|Rb2P2Pt|*N2|N2|-1.310|1|2|2|0.007
random1978036|6169cb3a96055b128676d725|Hf16Si16S16N|mp-7916|HfSiS|*N2|N2|-0.483|2|2|1|0.081
random1232831|6169cb3b923005229694546d|Ti12Sn12Pt12N|mp-30847|TiSnPt|*N2|N2|-0.376|2|1|0|0.042
random2233713|6169cb3d923005229694548b|Zr18As18N|mp-1682|ZrAs|*N2|N2|-2.755|1|0|0|0.500
random2366806|6169cb4196055b128676d7bb|Ti9Ag9N|mp-1017985|TiAg|*N2|N2|-0.636|1|0|2|0.260
random1264251|6169cb4d92300522969454c4|Ta24Ga20N|mp-1190774|Ta6Ga5|*N2|N2|-1.531|1|0|2|0.115
random1669096|6169cb4e96055b128676d7cd|Nb8N7|mp-32913|Nb16N13|*N2|N2|-1.232|1|0|1|0.312
random2355455|6169cb4e92300522969454cd|Pt20S20N|mp-1205321|PtS|*N2|N2|-0.019|2|2|1|0.073
random691844|6169cb54923005229694552f|Sr5Ca3Si4N|mp-1218334|Sr5Ca3Si4|*N2|N2|-0.130|0|1|0|0.250
random1819434|6169cb5696055b128676d857|Nb16Mo8Os8N|mp-1186205|Nb2MoOs|*N2|N2|-0.575|1|1|0|0.125
random791705|6169cb599230052296945590|Mn25Ge15N|mp-617291|Mn5Ge3|*N2|N2|-0.719|2|1|2|0.098
random843884|6169cb789230052296945737|Al9P9Pt45N|mp-1025271|AlPPt5|*N2|N2|-0.026|0|0|1|0.393
random1277532|6169cb8a96055b128676da60|Sr15Cd9N|mp-542484|Sr5Cd3|*N2|N2|-0.015|2|1|1|0.072
random915721|6169cbba9230052296945a21|Si69N|mp-971661|Si|*N2|N2|-0.617|1|1|1|0.138
random2023723|6169cbbb9230052296945a34|V24N19|mp-1216464|V4N3|*N2|N2|-1.634|1|0|2|0.083
random614317|6169cbd69230052296945bcb|Zr20Sb12Ru4N|mp-1190262|Zr5Sb3Ru|*N2|N2|-1.832|2|-1|2|0.013
random601098|6169cbd69230052296945bcc|Y30Ru12N|mp-1104898|Y5Ru2|*N2|N2|-0.205|2|0|1|0.051
random452666|6169cbda96055b128676dd97|Sr8Sb16Pd16N|mp-8468|Sr(SbPd)2|*N2|N2|-0.009|2|0|1|0.092
random2248472|6169cbe196055b128676dde2|Ca12Sb6N|mp-9925|Ca2Sb|*N2|N2|-1.475|2|1|1|0.077
random1228159|6169cd3796055b128676dfaf|Ti4Si24Mo8N|mp-1217229|Ti(Si3Mo)2|*N2|N2|1.461|1|1|0|0.121
random1529571|6169cd3996055b128676dfce|Hf12Al12Ir12N|mp-1224426|HfAlIr|*N2|N2|-1.860|1|1|1|0.315
random868496|6169cd8d96055b128676e331|Y20Al12N|mp-1178742|Y5Al3|*N2|N2|-2.835|2|-1|2|0.068
random835322|6169cd949230052296946198|Ti16H28N|mp-1101754|Ti4H7|*N2|N2|-0.796|1|0|0|0.127
random2108585|6169cd9692300522969461c3|Hf12As24N|mp-29646|HfAs2|*N2|N2|-3.245|0|0|1|0.155
random786173|6169cd9e96055b128676e41e|Ti36As12N|mp-1199934|Ti3As|*N2|N2|-3.140|2|0|1|0.199
random869364|6169cdaa96055b128676e4b4|Sc12Co12Si12N|mp-1103034|ScCoSi|*N2|N2|-0.205|1|1|1|0.134
random954757|6169cdad92300522969462ca|Cs8Ti4S12N|mp-3247|Cs2TiS3|*N2|N2|-0.062|1|0|0|0.250
random1624795|6169cdb296055b128676e532|P12S30N|mp-541788|P2S5|*N2|N2|-0.735|1|-1|-1|0.051
random451442|6169cdb39230052296946340|Mn6Ni6Sb6N|mp-600124|MnNiSb|*N2|N2|-0.003|1|1|1|0.042
random1056540|6169cdb49230052296946357|Ru48W16N|mp-862655|Ru3W|*N2|N2|-0.488|2|1|1|0
random1974029|6169cdb6923005229694636a|Zr4NCl12|mp-22871|ZrCl3|*N2|N2|-0.036|2|-1|2|0.037
random796462|6169cdb996055b128676e56e|Tl3V15(S12N)2|mp-1104896|TlV5S8|*N2|N2|-0.226|1|1|-2|0.132
random1749406|6169cde89230052296946635|Al48Re8N|mp-16528|Al6Re|*N2|N2|-0.315|1|0|1|0.010
random2235230|6169cdeb9230052296946671|Ta8Mn16Al8N|mp-867120|TaMn2Al|*N2|N2|-0.269|1|1|0|0.125
random2131235|6169cdf29230052296946717|Zr16Ti32Al16N|mp-1215242|ZrTi2Al|*N2|N2|-1.294|2|1|0|0.126
random566172|6169ce0192300522969467c3|Sr4Pt20N|mp-570832|SrPt5|*N2|N2|-0.031|1|0|2|0.083
random588986|6169ce04923005229694680b|Ti12Fe6Os6N|mp-1187427|Ti2FeOs|*N2|N2|-0.079|1|1|1|0.125
random1600001|6169ce0796055b128676e739|Cd12Pt6Rh6N|mp-865929|Cd2PtRh|*N2|N2|-0.953|2|1|0|0.042
random1273882|6169ce0896055b128676e73e|Ti12Rh20N|mp-17413|Ti3Rh5|*N2|N2|-0.090|1|0|1|0.190
random2253238|6169ce1b96055b128676e835|Te16Pt12N|mp-8628|Te4Pt3|*N2|N2|-0.040|2|0|-1|0.213
random1009496|6169ce2696055b128676e8e8|Y10Cd30N|mp-571059|YCd3|*N2|N2|-0.015|2|2|1|0.025
random1901401|6169ce3c92300522969469d3|Sc10Ti10Ru20N|mp-972957|ScTiRu2|*N2|N2|-0.838|2|2|1|0.025
random833113|6169ce419230052296946a30|Hf20W40N|mp-1400|HfW2|*N2|N2|-0.590|2|2|1|0.062
random1273121|6169cf7a96055b128676e976|V9Zn27N|mp-11578|VZn3|*N2|N2|0.445|2|1|0|0.083
random1563245|6169cf9896055b128676ea96|Hf8Mn16N|mp-11449|HfMn2|*N2|N2|-1.548|1|0|1|0.227
random1720233|6169cfa39230052296946c37|V32C16N|mp-20648|V2C|*N2|N2|-1.304|0|2|1|0.040
random859662|6169cfa596055b128676eb83|Na24In8N|mp-864758|Na3In|*N2|N2|-0.012|1|1|1|0.062
random1504093|6169cfbc96055b128676ec34|Rb8P8Se48N|mp-17945|RbPSe6|*N2|N2|0.011|2|1|1|0.211
random440141|6169cfc396055b128676ecba|V12Re6W6N|mp-971754|V2ReW|*N2|N2|0.461|1|1|1|0.125
random1785757|6169cfd596055b128676ed15|Te18Mo18Se18N|mp-1030732|TeMoSe|*N2|N2|-0.008|1|0|2|0.606
random2128787|6169cfd896055b128676ed48|Si8P8N25|mp-1219220|SiPN3|*N2|N2|-0.023|1|2|0|0.488
random2356942|6169cfe296055b128676ed8a|Zn8Ge4Se16N|mp-35539|Zn2GeSe4|*N2|N2|-0.709|0|0|1|0.183
random1852957|6169cff996055b128676ee92|Cd4Pt12N|mp-866022|CdPt3|*N2|N2|-0.004|1|0|0|0.250
random1478504|6169d02b9230052296947095|Ca9Mo3N10|mp-1029719|Ca3MoN3|*N2|N2|-0.938|1|1|1|0.074
random1157818|6169d0309230052296947100|Zr12Cr12Si12N|mp-1102132|ZrCrSi|*N2|N2|-0.014|2|1|1|0
random1528194|6169d03e96055b128676efd3|K12Se18N|mp-7670|K2Se3|*N2|N2|-0.062|2|1|1|0.152
random846163|6169d04692300522969471c6|Ta18As18N|mp-1936|TaAs|*N2|N2|-0.418|1|0|0|0.250
random2113767|6169d04996055b128676f05a|Ti6Sn6Pt6N|mp-30847|TiSnPt|*N2|N2|-0.105|1|1|1|0.208
random556199|6169d04c9230052296947251|Hf16Mo32N|mp-1191083|HfMo2|*N2|N2|-1.114|1|0|1|0.479
random865909|6169d04f923005229694729d|Y12Ru8N|mp-1205786|Y3Ru2|*N2|N2|-1.387|2|-1|2|0.097
random2434107|6169d05e9230052296947342|Zr6In18N|mp-1078602|ZrIn3|*N2|N2|-0.079|2|1|1|0.061
random1789222|6169d0689230052296947415|Sc8Nb12Ge12N|mp-1219488|Sc2(NbGe)3|*N2|N2|-1.336|1|0|1|0.139
random1346675|6169d07192300522969474b8|Zr15P15Ru15N2|mp-1178620|ZrPRu|*N2|N2|-0.930|2|2|1|0.065
random1063973|6169d08c92300522969476c2|Zr24Cu12N|mp-193|Zr2Cu|*N2|N2|-1.923|2|1|2|0.032
random667941|6169d08d92300522969476de|Al12Fe18Si18N|mp-29110|Al2(FeSi)3|*N2|N2|-0.008|1|0|-2|0.060
random1213982|6169d0a39230052296947829|V36Si6Ge6N|mp-1216453|V6SiGe|*N2|N2|-2.052|1|1|1|0.043
random931411|6169d20c96055b128676f252|Hf15Sn9N|mp-21104|Hf5Sn3|*N2|N2|-0.593|1|1|1|0.161
random1993252|6169d21496055b128676f2e7|Co8As8Se8N|mp-1226036|CoAsSe|*N2|N2|-0.340|2|1|1|0.219
random1728101|6169d23196055b128676f418|Sr12In44N|mp-567822|Sr3In11|*N2|N2|-0.137|0|2|1|0.054
random2044021|6169d23a96055b128676f4d4|V36N19|mp-684903|V2N|*N2|N2|-1.348|2|1|1|0.067
random1561566|6169d2519230052296947b6a|Sb32N|mp-1179605|Sb|*N2|N2|-0.014|1|2|1|0.125
random1293259|6169d2729230052296947c7e|Zr16Cu8Tc8N|mp-1232423|Zr2CuTc|*N2|N2|-0.424|1|0|0|0.125
random2182041|6169d2759230052296947c9f|Al4Si4Mo24N|mp-1228032|AlSiMo6|*N2|N2|-0.615|2|1|1|0.031
random514080|6169d29b96055b128676f953|Ta14S24N|mp-1218055|Ta7S12|*N2|N2|-0.468|0|1|0|0.250
random1606983|6169d2b096055b128676fa19|Y4Al16Fe32N|mp-1207708|Y(AlFe2)4|*N2|N2|-0.953|2|1|1|0.072
