Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1509256|6169cba692300522969458e1|V48Co48P48H4C|mp-1101982|VCoP|*CH4|C1 H4|-2.803|2|1|2|0.092
random935513|6169cba896055b128676db96|Co24As24H4CSe24|mp-1226008|CoAsSe|*CH4|C1 H4|-2.423|1|0|0|0.396
random1991982|6169cba996055b128676dba8|Na12Tl24Sn12H4C|mp-1186187|NaTl2Sn|*CH4|C1 H4|-2.808|1|1|1|0.042
random770943|6169cbb496055b128676dbf6|Ta24H4Pd48C|mp-30835|TaPd2|*CH4|C1 H4|-2.803|2|1|1|0.250
random2440983|6169cbb496055b128676dbf9|Tl48H4Au24C|mp-30571|Tl2Au|*CH4|C1 H4|-2.813|2|1|0|0.006
random1016108|6169cbb596055b128676dc08|Sb32H4Au16C|mp-738|Sb2Au|*CH4|C1 H4|-3.015|1|1|0|0.063
random1236920|6169cbb796055b128676dc1a|Ta60As48H4C|mp-8312|Ta5As4|*CH4|C1 H4|-2.814|1|0|1|0.500
random887271|6169cbb89230052296945a0d|Y12Si36H4Ir12C|mp-1068587|YSi3Ir|*CH4|C1 H4|-2.837|2|1|2|0.139
random2186658|6169cbbe9230052296945a6f|Ta80Ge48H4C|mp-17593|Ta5Ge3|*CH4|C1 H4|-2.828|1|1|0|0.102
random1915657|6169cbc39230052296945ae8|As24H4Pd48C|mp-1080831|AsPd2|*CH4|C1 H4|-2.794|2|1|1|0.094
random455771|6169cbc59230052296945b0e|Ta24H4Os72C|mp-1187248|TaOs3|*CH4|C1 H4|-2.821|2|1|0|0.084
random2196681|6169cbc796055b128676dc95|H4W36CS72|mp-1028441|WS2|*CH4|C1 H4|-3.262|1|0|1|0.444
random1881411|6169cbcb9230052296945b7b|Ca60Tl100H4C|mp-1189230|Ca3Tl5|*CH4|C1 H4|-2.767|1|2|2|0.011
random845217|6169cbcc96055b128676dcd3|Hf30Sn24H4C|mp-510691|Hf5Sn4|*CH4|C1 H4|-2.810|2|0|1|0.073
random1799527|6169cbd69230052296945bc6|Ti48In16H4C|mp-998979|Ti3In|*CH4|C1 H4|-4.005|1|0|0|0.125
random488048|6169cbda9230052296945c0d|Hf24Fe48H4C|mp-333|HfFe2|*CH4|C1 H4|-2.820|2|1|0|0.021
random2261258|6169cbe096055b128676dddc|K16Sn4H4CSe16|mp-18132|K4SnSe4|*CH4|C1 H4|-2.862|0|0|1|0.038
random761690|6169cbf49230052296945d3d|Ga16Co8H4CS32|mp-4152|Ga2CoS4|*CH4|C1 H4|-6.042|1|0|1|0.686
random1247758|6169cbf59230052296945d46|Ti8In8H4Pt16C|mp-1216945|TiInPt2|*CH4|C1 H4|-2.830|1|1|2|0.054
random1977252|6169cd2b96055b128676ded7|K36Bi12Te36H4C|mp-29379|K3BiTe3|*CH4|C1 H4|-2.831|1|1|1|0.233
random1297570|6169cd2c96055b128676dedd|Nb48H4Pd12C|mp-1220401|Nb4Pd|*CH4|C1 H4|-2.792|1|0|1|0.147
random2049443|6169cd309230052296945dc3|Mn24Ge40H4C|mp-1097859|Mn3Ge5|*CH4|C1 H4|-2.812|1|1|0|0.067
random621937|6169cd3496055b128676df77|Zr24Mn16Ga48H4C|mp-1191025|Zr3(MnGa3)2|*CH4|C1 H4|-2.866|2|1|1|0.094
random2028536|6169cd5196055b128676e0c7|Hf72Sb24H4C|mp-15964|Hf3Sb|*CH4|C1 H4|-2.819|2|0|1|0.161
random470142|6169cd569230052296945f38|Hf60Sn48H4C|mp-510691|Hf5Sn4|*CH4|C1 H4|-2.812|2|1|0|0.120
random1369159|6169cd6396055b128676e14b|Tl24Sb8H4C|mp-1187486|Tl3Sb|*CH4|C1 H4|-2.822|1|0|0|0.250
random1592989|6169cd689230052296946027|Zr20Ge12H4C|mp-17706|Zr5Ge3|*CH4|C1 H4|-2.809|1|0|0|0.127
random474356|6169cd75923005229694612a|Ca16H4Rh32C|mp-571262|CaRh2|*CH4|C1 H4|-2.835|1|0|0|0.063
random1908225|6169cd8796055b128676e2f5|V24Ga60H4C|mp-20405|V2Ga5|*CH4|C1 H4|-2.808|2|1|2|0.045
random1967764|6169cd94923005229694619c|Ca16Ag48H4C|mp-1183511|CaAg3|*CH4|C1 H4|-2.817|1|1|2|0.125
random667932|6169cd9596055b128676e3c0|Ti24Mn12H4Ir12C|mp-865569|Ti2MnIr|*CH4|C1 H4|-2.779|1|1|1|0.042
random504715|6169cd9b9230052296946223|Mo24H4C(SeS)24|mp-1018806|MoSeS|*CH4|C1 H4|-4.014|0|2|1|0.367
random1511553|6169cd9f923005229694626a|Co72H4C|mp-1183710|Co|*CH4|C1 H4|-2.790|2|1|1|0.069
random1972966|6169cda096055b128676e42d|Cs64H4C|mp-573579|Cs|*CH4|C1 H4|-2.696|2|1|2|0.027
random792205|6169cda09230052296946270|Sn64H4Au32C|mp-1462|Sn2Au|*CH4|C1 H4|0.096|2|2|1|0.060
random612666|6169cda596055b128676e474|P32H4Pd96C|mp-19879|PPd3|*CH4|C1 H4|-2.249|2|1|0|0.250
random1460180|6169cdab96055b128676e4cb|Mn18H4W18CN36|mp-29026|MnWN2|*CH4|C1 H4|-2.816|1|0|1|0.333
random1956345|6169cdac92300522969462b9|Ca20Mn8H4CN24|mvc-14086|Ca5(MnN3)2|*CH4|C1 H4|-2.833|2|1|1|0.037
random1845903|6169cdb796055b128676e55c|Nb48Al8Sn8H4C|mp-1220362|Nb6AlSn|*CH4|C1 H4|-2.945|1|0|0|0.130
random2085469|6169cdbd96055b128676e5a6|Cu24Ge48H4CN72|mp-1246877|CuGe2N3|*CH4|C1 H4|3.600|1|2|0|0.024
random470709|6169cdd196055b128676e66d|Sr12Cu12As12H4C|mp-12557|SrCuAs|*CH4|C1 H4|-4.058|2|1|2|0.028
random1081300|6169cdd39230052296946516|Cu24H4Rh48Pb24C|mp-1184104|CuRh2Pb|*CH4|C1 H4|-2.819|2|1|0|0.042
random1800778|6169cde092300522969465b6|Ti24H4Rh40C|mp-17413|Ti3Rh5|*CH4|C1 H4|-2.814|2|1|1|0.082
random1861688|6169cde192300522969465c2|Y24In24H4Pt24C|mp-19740|YInPt|*CH4|C1 H4|-2.835|0|0|1|0.250
random492710|6169cdea96055b128676e71e|Ta18Re18H4C|mp-1217894|TaRe|*CH4|C1 H4|-2.812|0|0|1|0.250
random2309936|6169cdec9230052296946684|Cs8H4C|mp-949029|Cs|*CH4|C1 H4|-2.832|1|0|0|0.125
random1331350|6169cdec9230052296946697|Y16Sn16H4Au16C|mp-1072286|YSnAu|*CH4|C1 H4|-2.856|2|0|1|0.125
random1864019|6169cdf39230052296946727|Na36H76Rh12C|mp-24747|Na3H6Rh|*CH4|C1 H4|-2.263|1|2|1|0.113
random1794702|6169ce0a923005229694685f|Sc40Al20H4Ru20C|mp-862546|Sc2AlRu|*CH4|C1 H4|-2.865|2|2|1|0.025
random717665|6169ce0d96055b128676e79f|Sc6Fe60Si12H4C|mp-1219497|Sc(Fe5Si)2|*CH4|C1 H4|-2.807|1|2|0|0.075
random1562896|6169ce1296055b128676e7e7|Tc16H4Ir48C|mp-867345|TcIr3|*CH4|C1 H4|-2.818|1|0|2|0.125
random1921067|6169ce1396055b128676e7fe|Sr20P60H4C|mp-11108|SrP3|*CH4|C1 H4|-1.844|2|2|1|0.029
random585919|6169ce19923005229694691c|Zr40Si8Sb24H4C|mp-542816|Zr5SiSb3|*CH4|C1 H4|-2.827|2|1|1|0.109
random1796894|6169ce2196055b128676e88c|Cu36H4Pd36C|mp-1225656|CuPd|*CH4|C1 H4|-2.812|0|2|1|0.083
random753964|6169cf7a96055b128676e979|K16Te8H4C|mp-1747|K2Te|*CH4|C1 H4|-2.825|1|0|0|0.125
random1262507|6169cf7d96055b128676e9a9|Al20Cu60H4C|mp-1008555|AlCu3|*CH4|C1 H4|-2.829|2|2|1|0.050
random892610|6169cf7e9230052296946ab6|Sc16H4Au64C|mp-1068446|ScAu4|*CH4|C1 H4|-2.808|1|0|0|0.051
random1061799|6169cf7e96055b128676e9c9|Y16Te32H4C|mp-1077365|YTe2|*CH4|C1 H4|-2.848|1|1|1|0.032
random1921118|6169cf8196055b128676e9fc|Ca12Ga12Si12H4C|mp-1227042|CaGaSi|*CH4|C1 H4|-2.834|2|0|1|0.278
random1370557|6169cf9f9230052296946be9|Mo16H4Pt48C|mp-1221420|MoPt3|*CH4|C1 H4|-2.812|2|2|1|0.124
random1186828|6169cf9f9230052296946bef|Sc27Cu27H4C|mp-1169|ScCu|*CH4|C1 H4|-2.829|1|0|0|0.250
random484129|6169cfa196055b128676eb29|Nb32H4CN40|mp-7927|Nb4N5|*CH4|C1 H4|-3.594|1|1|0|0.098
random2102093|6169cfa29230052296946c19|Sr24Mn24H4CN40|mp-1247199|Sr3Mn3N5|*CH4|C1 H4|-2.816|0|1|-1|0.214
random692922|6169cfa49230052296946c4e|Sr16H4CSe16|mp-2758|SrSe|*CH4|C1 H4|-2.921|2|1|1|0.062
random1546926|6169cfa79230052296946c84|Ta24H4CN36|mp-1208406|Ta2N3|*CH4|C1 H4|-2.010|1|2|0|0.065
random960644|6169cfba9230052296946cd9|Tc48P72H4C|mp-11690|Tc2P3|*CH4|C1 H4|-2.824|1|1|0|0.308
random2273694|6169cfbb9230052296946cde|Ta48H4Ru24W24C|mp-1187211|Ta2RuW|*CH4|C1 H4|-3.817|2|1|0|0.042
random1163208|6169cfbb96055b128676ec22|Y48In24H4C|mp-21294|Y2In|*CH4|C1 H4|-2.830|2|1|0|0.056
random1697598|6169cfbe9230052296946d1b|Zr36Hg12H4C|mp-1630|Zr3Hg|*CH4|C1 H4|-2.824|2|1|0|0.125
random2109946|6169cfbf9230052296946d32|Al78H4Ru24C|mp-17880|Al13Ru4|*CH4|C1 H4|-2.827|1|1|-1|0.193
random2255077|6169cfd99230052296946e3a|Ta20H4Ru60C|mp-1187258|TaRu3|*CH4|C1 H4|-2.805|2|1|2|0.050
random2065666|6169cff59230052296946eb1|Mo30H4CSe40|mp-21021|Mo3Se4|*CH4|C1 H4|-1.659|2|1|-2|0.024
random974710|6169d02896055b128676ef4f|Ti27H4C|mp-6985|Ti|*CH4|C1 H4|-2.829|1|1|1|0.167
random1554329|6169d02d92300522969470c4|Ti24Ga24H4C|mp-2767|TiGa|*CH4|C1 H4|-2.830|2|1|0|0.083
random1076125|6169d04596055b128676f01e|Ca64Al24H4C|mp-1190736|Ca8Al3|*CH4|C1 H4|-2.837|1|1|-2|0.006
random1525680|6169d04692300522969471d1|Ca12Hg24H4C|mp-11287|CaHg2|*CH4|C1 H4|-2.807|1|0|0|0.167
random2197063|6169d06a96055b128676f132|Sr54H4Pt36C|mp-1104074|Sr3Pt2|*CH4|C1 H4|-2.821|2|-1|2|0.028
random752506|6169d070923005229694749b|K16Te8H4CSe24|mp-28419|K2TeSe3|*CH4|C1 H4|-2.585|1|1|-1|0
random709073|6169d08292300522969475a4|Al48Ni16H4C|mp-622209|Al3Ni|*CH4|C1 H4|-2.687|1|1|2|0.082
random1502628|6169d0859230052296947605|Y16Zn32H4C|mp-1095495|YZn2|*CH4|C1 H4|-2.823|2|-1|2|0.016
random967169|6169d09196055b128676f1aa|V36As12H4CN12|mp-1079224|V3AsN|*CH4|C1 H4|-3.159|1|1|1|0.462
random1072690|6169d09396055b128676f1b6|Na24H4Au8C|mp-976765|Na3Au|*CH4|C1 H4|-2.826|0|0|1|0.125
random1987962|6169d09c9230052296947781|V48H4Pt48C|mp-1017531|VPt|*CH4|C1 H4|-1.625|1|2|1|0.167
random738415|6169d0a69230052296947877|Hf12Zn12Cu24H4C|mp-866094|HfZnCu2|*CH4|C1 H4|-2.802|1|1|1|0.042
random1377011|6169d0a79230052296947897|Fe32H4Ru32C|mp-1224803|FeRu|*CH4|C1 H4|-2.821|2|0|1|0.292
random2106380|6169d20e9230052296947942|In32H4Ir16C|mp-22812|In2Ir|*CH4|C1 H4|-2.825|1|0|1|0.250
random1230699|6169d20f923005229694795a|V24Cr12H4CS48|mp-1078077|V2CrS4|*CH4|C1 H4|-2.816|2|1|2|0.060
random1254200|6169d21296055b128676f2ca|Na32H4CSe32|mp-15668|NaSe|*CH4|C1 H4|-2.865|2|0|1|0.096
random1853566|6169d2539230052296947b85|Ca18Si36H4C|mp-8372|CaSi2|*CH4|C1 H4|-2.841|1|0|2|0.026
random680258|6169d25d96055b128676f611|Tc32H4CS64|mp-9481|TcS2|*CH4|C1 H4|-2.457|2|2|1|0.053
random896268|6169d26196055b128676f677|Hf24Al12Si12H4C|mp-1223834|Hf2AlSi|*CH4|C1 H4|-2.821|1|0|2|0.083
random1433904|6169d26a96055b128676f6e4|Cd32Sb32H4C|mp-1321|CdSb|*CH4|C1 H4|-2.827|1|2|1|0.073
random770036|6169d27196055b128676f71a|Ti57H4CSe60|mp-32630|Ti19Se20|*CH4|C1 H4|-3.027|1|2|-1|0.129
random2373519|6169d27796055b128676f78c|Na20Sr2Sn24H4C|mp-30253|Na10SrSn12|*CH4|C1 H4|-2.845|1|1|0|0.222
random581813|6169d27896055b128676f792|Ti48Mn48P48H4C|mp-1206854|TiMnP|*CH4|C1 H4|-2.820|2|1|1|0.094
random1914525|6169d27b9230052296947d19|In16P16H4C|mp-20351|InP|*CH4|C1 H4|-2.947|2|1|1|0.062
random819664|6169d29396055b128676f8d2|Sc32Al16Zn16H4C|mp-862548|Sc2AlZn|*CH4|C1 H4|-2.798|1|1|0|0.125
random606032|6169d29a96055b128676f94d|K12Al4H4CSe12|mp-18217|K3AlSe3|*CH4|C1 H4|-2.822|0|0|1|0.145
random2443287|6169d29f96055b128676f998|Hg16H4CS16|mp-1123|HgS|*CH4|C1 H4|-3.037|2|1|1|0.062
random524350|6169d2a096055b128676f9a4|Nb6Cr6H4CS30|mp-1209946|NbCrS5|*CH4|C1 H4|-3.069|0|1|1|0.191
random1726701|6169d2a19230052296947e55|K8Hg48H4C|mp-1193208|KHg6|*CH4|C1 H4|-2.783|1|1|1|0.042
random1204035|6169d2a196055b128676f9b1|As36H4Ru36C|mp-15650|AsRu|*CH4|C1 H4|-2.976|0|2|1|0
random1643248|6169d2ad9230052296947ec6|Y24H4Rh72C|mp-1191413|YRh3|*CH4|C1 H4|-2.808|1|0|1|0.480
random798884|6169d2b19230052296947f03|Na24H4C|mp-10172|Na|*CH4|C1 H4|-2.825|2|1|1|0.333
random1380902|6169d2bc96055b128676fafa|V36H4CS48|mp-850014|V3S4|*CH4|C1 H4|-2.301|1|1|2|0.019
random935435|6169d2be96055b128676fb0c|Sn16Te16H4C|mp-1883|SnTe|*CH4|C1 H4|-2.887|1|1|0|0.125
random1051230|6169d2bf96055b128676fb1e|Hf24Cr48H4C|mp-569624|HfCr2|*CH4|C1 H4|-2.819|2|1|2|0.133
random1591466|6169d2d4923005229694803e|Mn48Cr16H4CN48|mp-1245850|Mn3CrN3|*CH4|C1 H4|-2.805|1|0|2|0
random1689835|6169d2ee923005229694811f|Rb9Na3H16C|mp-1095176|Rb3NaH4|*CH4|C1 H4|-2.815|1|1|1|0.083
random2119762|6169d2f396055b128676fe84|H4Ir24Ru24C|mp-1223860|IrRu|*CH4|C1 H4|-2.806|1|0|1|0.250
random1261343|6169d2fb96055b128676ff08|Ag80Ge10H4CSe60|mp-18474|Ag8GeSe6|*CH4|C1 H4|-2.827|2|1|2|0.072
random1413953|6169d30196055b128676ff72|Al32H4Pd16Ru16C|mp-862715|Al2PdRu|*CH4|C1 H4|-2.806|2|1|1|0.063
random1463378|6169d48196055b12867700a4|Y32Ga32Ag32H4C|mp-1215988|YGaAg|*CH4|C1 H4|-2.827|1|2|-1|0
random1617022|6169d49b96055b128677019d|Y30Ge12Sb12H4C|mp-1207728|Y5(GeSb)2|*CH4|C1 H4|-2.819|2|2|1|0.063
random2183407|6169d4a396055b1286770247|Fe72H4C|mp-568345|Fe|*CH4|C1 H4|-7.281|2|1|0|0
random1723028|6169d4a796055b128677027e|Ga24Ni12H4Ru12C|mp-1184299|Ga2NiRu|*CH4|C1 H4|-2.829|1|1|1|0.125
random1595318|6169d4b196055b12867702cb|Ta16Ni48H4C|mp-891|TaNi3|*CH4|C1 H4|-2.815|2|1|1|0.125
random1423896|6169d4c792300522969485cc|V36H4Ru12C|mp-865382|V3Ru|*CH4|C1 H4|-2.810|1|1|1|0.125
random525486|6169d4d196055b12867704ec|Zn27Ag9H4C|mp-1215497|Zn3Ag|*CH4|C1 H4|-2.822|0|0|1|0.378
random953068|6169d4d392300522969485ea|Ta18H4Os54C|mp-1187243|TaOs3|*CH4|C1 H4|-6.348|1|0|0|0.250
random542298|6169d4d596055b128677052f|Mo18H4Pd36C|mp-1206704|MoPd2|*CH4|C1 H4|-3.323|0|1|2|0.083
random2045014|6169d4e19230052296948683|Rb18Y18H4CS36|mp-999265|RbYS2|*CH4|C1 H4|-2.819|2|1|0|0.056
random1886788|6169d4eb96055b128677062e|Te18As12H4C|mp-9897|Te3As2|*CH4|C1 H4|-3.012|1|0|-2|0.323
random1267825|6169d4f096055b1286770685|Ti32Ga32H4Pd32C|mp-1025045|TiGaPd|*CH4|C1 H4|-2.823|2|2|1|0.031
random1960141|6169d4f096055b128677068c|Ag48H4Au16C|mp-1183205|Ag3Au|*CH4|C1 H4|-2.799|2|-1|2|0.062
random1262184|6169d4fb92300522969487c7|Ta8Ti8Ni48H4C|mp-1217832|TaTiNi6|*CH4|C1 H4|-2.816|1|0|2|0.249
random1570912|6169d51296055b128677081b|Te80H4Rh75C|mp-1101145|Te16Rh15|*CH4|C1 H4|-2.824|2|1|2|0.072
random631393|6169d5169230052296948931|Tc48P72H4C|mp-9895|Tc2P3|*CH4|C1 H4|-3.161|1|-1|-2|0.150
random1802666|6169d51b9230052296948979|Cu64H4CS32|mp-618991|Cu2S|*CH4|C1 H4|-2.205|1|1|1|0.311
random2380950|6169d51d9230052296948998|Ti48In16H4C|mp-866046|Ti3In|*CH4|C1 H4|-2.825|1|1|0|0.127
random1792980|6169d51f96055b128677087b|Na16P80H4C|mp-31086|NaP5|*CH4|C1 H4|-2.822|1|1|2|0.099
random1215349|6169d52896055b1286770943|H4Pd72CS24|mp-558378|Pd3S|*CH4|C1 H4|-2.927|1|1|1|0.101
random1290171|6169d53c96055b1286770a5b|Al8V48Ge8H4C|mp-1228829|AlV6Ge|*CH4|C1 H4|-2.820|2|1|1|0.125
random2104997|6169d5479230052296948a43|Mo27H4C(Se2S)18|mp-1025819|Mo3(Se2S)2|*CH4|C1 H4|-4.032|1|0|1|0.421
random1628204|6169d54d96055b1286770aff|Y16H4CSe16|mp-2637|YSe|*CH4|C1 H4|-2.806|2|1|1|0.063
random1353335|6169d54f96055b1286770b32|V32Cr16Tc16H4C|mp-865495|V2CrTc|*CH4|C1 H4|-2.992|1|0|0|0.125
random549209|6169d55c9230052296948af7|Y70H4Rh30C|mp-1189474|Y7Rh3|*CH4|C1 H4|-2.790|2|1|2|0.194
random1714806|6169d55d96055b1286770c49|Sn24H4CSe24|mp-691|SnSe|*CH4|C1 H4|-2.836|1|0|2|0.089
random864009|6169d71a96055b1286770fd6|Ta60H4Ir20C|mp-1187196|Ta3Ir|*CH4|C1 H4|-3.519|2|2|1|0.025
random1774407|6169d7289230052296948c4a|Sn16H4C(SeS2)8|mp-1219003|Sn2SeS2|*CH4|C1 H4|-2.973|1|1|1|0.125
random764433|6169d73f9230052296948cef|Hf16Al32Zn16H4C|mp-1224303|HfAl2Zn|*CH4|C1 H4|-2.827|1|1|2|0.062
random1541286|6169d74696055b1286771056|Co64Ge32H4C|mp-1102616|Co2Ge|*CH4|C1 H4|-2.811|1|0|0|0
random1397120|6169d74b96055b12867710e1|H4W24CN48|mp-999549|WN2|*CH4|C1 H4|-2.853|1|1|1|0.500
random663552|6169d7529230052296948d91|Si72H4Ru48C|mp-22192|Si3Ru2|*CH4|C1 H4|-2.817|1|1|1|0.112
random2117415|6169d7609230052296948e0b|Ti8Cr16Te32H4C|mp-1101118|Ti(CrTe2)2|*CH4|C1 H4|-2.823|1|1|0|0.554
random1274434|6169d76296055b12867711e6|Tc16H4Rh48C|mp-867352|TcRh3|*CH4|C1 H4|-2.808|0|0|1|0
random999843|6169d76d9230052296948ee4|P24H4CS60|mp-541788|P2S5|*CH4|C1 H4|-2.830|1|1|-1|0.167
random2322885|6169d78896055b12867713c6|Y12Te12H4C|mp-865430|YTe|*CH4|C1 H4|-2.838|2|1|1|0.250
random471962|6169d79896055b1286771451|Cd4Hg4Te8H4C|mp-1226741|CdHgTe2|*CH4|C1 H4|-3.138|1|0|1|0.312
random1881406|6169d79d96055b1286771496|Sc40H4Ir20Pd20C|mp-862336|Sc2IrPd|*CH4|C1 H4|-2.831|2|2|1|0.025
random2159614|6169d7a49230052296949073|Bi16H4Pb24CS48|mp-1227695|Bi2(PbS2)3|*CH4|C1 H4|-2.842|1|0|2|0.045
random811485|6169d7a696055b12867714b7|Ge32H4CS64|mp-572892|GeS2|*CH4|C1 H4|-1.175|0|1|0|0.161
random1014332|6169d7b892300522969491a9|Ti24H4Ir12W12C|mp-972337|Ti2IrW|*CH4|C1 H4|-2.813|1|1|1|0.042
random786521|6169d7bb96055b1286771556|Sr36In12H4CN36|mp-1245417|Sr3InN3|*CH4|C1 H4|-6.560|2|0|1|0.149
random1158570|6169d7c09230052296949253|Cu36H4Au36C|mp-522|CuAu|*CH4|C1 H4|-2.812|2|0|1|0.125
random1961667|6169d7d096055b1286771681|Co32Ge16H4C|mp-1667|Co2Ge|*CH4|C1 H4|-2.822|0|0|1|0.125
random919516|6169d7d692300522969492e6|Y30H94C|mp-23706|YH3|*CH4|C1 H4|-3.826|2|1|2|0.029
random1209378|6169d7db9230052296949334|In24H4Pb12CS48|mp-619279|In2PbS4|*CH4|C1 H4|-2.909|1|2|1|0.456
random964335|6169d7eb96055b128677169f|Sc24H4Rh72C|mp-635|ScRh3|*CH4|C1 H4|-1.237|1|1|0|0.125
random2124303|6169d7eb92300522969493d3|V48Ga8Si8H4C|mp-1216440|V6GaSi|*CH4|C1 H4|-2.806|1|0|0|0.372
random1133135|6169d7ec96055b12867716b2|Ge8Te32H4Pb24C|mp-1224448|GeTe4Pb3|*CH4|C1 H4|-2.813|1|1|1|0.187
random1622497|6169d7ee9230052296949402|Zr30In24H4Rh12C|mp-632693|Zr5(In2Rh)2|*CH4|C1 H4|-2.814|1|1|1|0.307
random1685456|6169d7f296055b12867716ee|Mo36H4C|mp-129|Mo|*CH4|C1 H4|-2.801|1|1|0|0.250
random2336339|6169d7f996055b1286771727|In116H4C|mp-1184693|In|*CH4|C1 H4|-2.787|2|1|1|0.148
random1177128|6169d80096055b1286771775|Sr32Sb16H4C|mp-15624|Sr2Sb|*CH4|C1 H4|-3.413|0|0|1|0.067
random1483862|6169d8029230052296949505|Ta18Ni54H4C|mp-570491|TaNi3|*CH4|C1 H4|-2.779|1|0|1|0.375
random1291774|6169d80596055b12867717bf|Nb30Te24H4C|mp-30797|Nb5Te4|*CH4|C1 H4|-3.392|2|1|1|0.203
random566531|6169d80996055b12867717e1|Y9Ga21Cu12H4C|mp-1216128|Y3Ga7Cu4|*CH4|C1 H4|-2.817|1|1|-2|0.167
random1573227|6169d83d923005229694971b|Sr32Ge64H4C|mp-1244|SrGe2|*CH4|C1 H4|-2.636|2|0|1|0.072
random688817|6169d9b196055b1286771a55|Ca16Si32Ni32H4C|mp-5292|Ca(SiNi)2|*CH4|C1 H4|-3.126|1|1|1|0.032
random2182208|6169d9b796055b1286771ab7|Cr6Te24H4Au6C|mp-12743|CrTe4Au|*CH4|C1 H4|-2.812|1|2|2|0.015
random2119801|6169d9bc96055b1286771b08|Ti24Fe12H4Ir12C|mp-861672|Ti2FeIr|*CH4|C1 H4|-2.830|1|1|1|0.042
random2250167|6169d9d092300522969498ee|Ti32Co64H4C|mp-695|TiCo2|*CH4|C1 H4|-2.807|2|1|1|0.031
random672569|6169d9d4923005229694992a|Hf32Al32H4Rh32C|mp-1224494|HfAlRh|*CH4|C1 H4|-2.824|2|1|2|0.220
random1388834|6169d9d6923005229694995b|Zr24Ga24H4Pt24C|mp-601253|ZrGaPt|*CH4|C1 H4|-2.778|0|0|1|0.015
random1792383|6169d9ea92300522969499d4|In48H4C|mp-1184478|In|*CH4|C1 H4|-2.808|1|1|1|0.083
random2318215|6169d9f29230052296949a6f|Ti24V12H4Os12C|mp-1187461|Ti2VOs|*CH4|C1 H4|-2.823|1|1|1|0.042
random1351484|6169d9f896055b1286771d42|Rb80Ga40Sb80H4C|mp-29371|Rb2GaSb2|*CH4|C1 H4|-2.863|1|2|2|0.080
random1510686|6169d9fc96055b1286771d7b|Mn36H4CN36|mp-1009130|MnN|*CH4|C1 H4|-9.350|1|0|0|0.125
random1951937|6169da119230052296949bdd|Sc8Ni40H4C|mp-570673|ScNi5|*CH4|C1 H4|-2.821|1|0|2|0.208
random698230|6169da169230052296949c19|Ag4Te40H4Au16C|mp-1229158|Ag(Te5Au2)2|*CH4|C1 H4|-2.823|1|1|1|0.064
random707098|6169da249230052296949c71|Sn12H4Pb12CS24|mp-1218961|SnPbS2|*CH4|C1 H4|-2.820|1|2|-1|0.210
random2450459|6169da279230052296949cb8|Tc48H4Os16C|mp-862779|Tc3Os|*CH4|C1 H4|-2.804|1|1|0|0.125
random2245218|6169da289230052296949cca|Sn24P72H4C|mp-7541|SnP3|*CH4|C1 H4|-3.241|2|-1|2|0.031
random1708159|6169da2d9230052296949d1b|Y16Ga96H4C|mp-30681|YGa6|*CH4|C1 H4|-3.126|1|0|0|0.250
random1994561|6169da2e96055b1286771f5b|In84H4Pt36C|mp-22075|In7Pt3|*CH4|C1 H4|-2.818|2|1|0|0.057
random832272|6169da439230052296949db3|Ta30Nb30Si36H4C|mp-1218052|Ta5Nb5Si6|*CH4|C1 H4|-2.994|1|1|1|0.231
random1196657|6169da479230052296949e1d|Mn36Co12As24H4C|mp-1221723|Mn3CoAs2|*CH4|C1 H4|-2.812|1|0|0|0.250
random2165605|6169da5c9230052296949f64|Nb96P32H4C|mp-505528|Nb3P|*CH4|C1 H4|-2.794|2|1|2|0.375
random2050281|6169da6c96055b1286772174|Mn24Al48Ni24H4C|mp-1221656|MnAl2Ni|*CH4|C1 H4|-1.568|2|1|0|0.083
random2155611|6169da6f96055b12867721a9|Ni6Mo18H4CS24|mp-685980|NiMo3S4|*CH4|C1 H4|-4.345|1|1|-1|0.077
random1887255|6169da7296055b12867721d0|V64H36C|mp-642659|V2H|*CH4|C1 H4|-2.809|1|0|1|0.255
random1375002|6169da7296055b12867721e1|Sr8Bi16H4Pd16C|mp-567114|Sr(BiPd)2|*CH4|C1 H4|-2.821|0|1|1|0.500
random1664546|6169daac96055b12867724dd|Ti36Fe12H4CS72|mp-1217178|Ti3FeS6|*CH4|C1 H4|-2.819|2|1|1|0.122
random594763|6169dab196055b128677250a|Al48H4Pd24C|mp-16522|Al2Pd|*CH4|C1 H4|-3.963|2|1|0|0.042
random667106|6169dab296055b1286772518|Y32Zn16H4Ir16C|mp-865659|Y2ZnIr|*CH4|C1 H4|-2.804|2|1|1|0.063
random1917582|6169dc3696055b12867725d6|Ta48H4CS24|mp-555935|Ta2S|*CH4|C1 H4|-2.811|1|1|1|0.221
random1464543|6169dc3b923005229694a3d9|Co24Sn24H4C|mp-20536|CoSn|*CH4|C1 H4|-2.819|1|1|0|0.125
random1198983|6169dc40923005229694a457|Ni48H4Pt16C|mp-1100766|Ni3Pt|*CH4|C1 H4|-2.804|1|1|2|0.125
random2189567|6169dc4796055b1286772660|Zn20P20H4CS60|mp-3342|ZnPS3|*CH4|C1 H4|-3.078|2|2|1|0.066
