Catalyst ID|MPContribs ID|Formula|Bulk Material ID|Bulk Formula|Adsorbate Smiles|Adsorbate IUPAC Formula|Adsorption Energy|h|k|l|Surface Shift
random1574782|6169e6fa96055b1286775f0c|Ti72Sn60HO|mp-20382|Ti6Sn5|*OH|H1 O1|-3.029|2|1|0|0.034
random2168761|6169e6fc923005229694d9cb|K24P48HRh48O|mp-12098|K(PRh)2|*OH|H1 O1|-4.142|2|0|1|0.101
random2139193|6169e70096055b1286775f69|Ca24HAu24O|mp-12723|CaAu|*OH|H1 O1|-1.117|1|2|2|0.167
random795353|6169e711923005229694da9b|Ca48Fe32HN64O|mvc-11768|Ca3(FeN2)2|*OH|H1 O1|-0.170|0|2|1|0.239
random812034|6169e715923005229694dad0|In36HRh36O|mp-899|InRh|*OH|H1 O1|0.563|2|1|0|0.083
random2210606|6169e71e923005229694db3d|Ti64As48HO|mp-567082|Ti4As3|*OH|H1 O1|-0.700|1|0|0|0.037
random702329|6169e71f96055b12867760c0|Ti128H65O|mp-1077045|Ti2H|*OH|H1 O1|-1.397|2|1|1|0.062
random2206213|6169e720923005229694db58|Nb24HPt24O|mp-999376|NbPt|*OH|H1 O1|-0.073|2|0|1|0
random1611610|6169e72a96055b1286776122|Hf36HN27O|mp-1224391|Hf4N3|*OH|H1 O1|1.622|1|0|-2|0.211
random1789265|6169e72c96055b128677613a|Y16HAu48O|mp-1079467|YAu3|*OH|H1 O1|1.142|0|1|0|0.247
random559735|6169e73096055b12867761a9|Hf32Zn64HO|mp-514|HfZn2|*OH|H1 O1|-2.428|1|1|0|0.063
random1255552|6169e73896055b1286776245|Sr16In32HRh16O|mp-542537|SrIn2Rh|*OH|H1 O1|-0.312|2|1|2|0.250
random1805150|6169e73896055b128677624a|Ti72As24HO|mp-1199934|Ti3As|*OH|H1 O1|-2.367|2|1|1|0.018
random1758030|6169e8af923005229694dbca|Ca24Al16Ge24HO|mp-27997|Ca3Al2Ge3|*OH|H1 O1|-1.751|0|1|0|0.114
random620649|6169e8b096055b128677636d|Ti32Cr64HO|mp-1425|TiCr2|*OH|H1 O1|-1.263|2|1|1|0.031
random1579888|6169e8b796055b12867763ed|Ca12Sb24HO|mp-7493|CaSb2|*OH|H1 O1|-0.833|1|2|1|0.078
random1641106|6169e8c0923005229694dc0f|Ti48Sb24HO|mp-1206780|Ti2Sb|*OH|H1 O1|-2.357|1|0|1|0.430
random1843516|6169e8c8923005229694dc5d|Ca24Si36Ag12HO|mp-29570|Ca2Si3Ag|*OH|H1 O1|-0.657|2|1|0|0.041
random1377764|6169e8e996055b128677653c|Y48HRu16O|mp-1207781|Y3Ru|*OH|H1 O1|-2.447|0|0|1|0.157
random948391|6169e8f896055b1286776599|V32Fe16Si16HO|mp-1216581|V2FeSi|*OH|H1 O1|-0.230|0|0|1|0.125
random848830|6169e8fb96055b12867765d6|Co54HW18O|mp-1064359|Co3W|*OH|H1 O1|-0.591|1|0|0|0.250
random514611|6169e908923005229694ddb3|Hf40Re20HRh20O|mp-977407|Hf2ReRh|*OH|H1 O1|-0.408|2|2|1|0.025
random2279878|6169e91696055b12867766cd|Zr8Hg24HO|mp-1188042|ZrHg3|*OH|H1 O1|-1.166|2|1|1|0.125
random1352416|6169e91b923005229694de2b|Si36HPt24O|mp-10744|Si3Pt2|*OH|H1 O1|-0.373|2|1|2|0.135
random1653776|6169e91c96055b128677673f|Hg32HCl32O|mp-22897|HgCl|*OH|H1 O1|-0.774|1|1|1|0.070
random775336|6169e91f923005229694de6c|Zr48Cu24HO|mp-193|Zr2Cu|*OH|H1 O1|-2.106|2|1|1|0.058
random1603372|6169e93996055b1286776850|P48HN80O|mp-567907|P3N5|*OH|H1 O1|-1.340|2|1|1|0.035
random2350300|6169e93d96055b128677689e|Ti32Ga32HPd32O|mp-1025045|TiGaPd|*OH|H1 O1|-1.933|1|0|1|0.229
random1489920|6169e93d96055b12867768a4|Hf16In16HRh32O|mp-865066|HfInRh2|*OH|H1 O1|-0.610|2|1|1|0.062
random2067375|6169e93d96055b12867768a5|H28Rh27O|mp-24722|HRh|*OH|H1 O1|0.418|1|1|1|0.083
random1578765|6169e93e923005229694dfa2|Ti24Co12Mo12HO|mp-1187432|Ti2CoMo|*OH|H1 O1|0.059|1|1|1|0.125
random101622|6169e95196055b1286776920|Hf36HSe18O|mp-1206927|Hf2Se|*OH|H1 O1|-1.938|2|1|1|0
random639461|6169e95a923005229694e09b|HRh12Se32O|mp-32861|Rh3Se8|*OH|H1 O1|1.041|1|1|0|0.136
random598724|6169e95a923005229694e0a0|Ca32As48HO|mp-31010|Ca2As3|*OH|H1 O1|0.507|0|1|0|0.247
random1478238|6169e95b923005229694e0b9|Ca18H55Pd18O|mp-1207169|CaH3Pd|*OH|H1 O1|-2.428|1|0|0|0.250
random804807|6169e96f923005229694e17c|Si54HC54O|mp-7631|SiC|*OH|H1 O1|-9.367|1|0|1|0.437
random1378299|6169e96f923005229694e17f|Sn32HIr16O|mp-2083|Sn2Ir|*OH|H1 O1|0.254|1|0|0|0.125
random2252189|6169e971923005229694e194|Sb32HS24N16O|mp-1245848|Sb4S3N2|*OH|H1 O1|-0.465|2|1|1|0.234
random574863|6169e977923005229694e212|Mn24P48HO|mp-754064|MnP2|*OH|H1 O1|-1.976|0|2|1|0.203
random1466223|6169e97d923005229694e24b|Cu64Si8HS48O|mp-13872|Cu8SiS6|*OH|H1 O1|1.141|0|1|1|0.294
random2253268|6169e98e923005229694e2f9|V40HRh40O|mp-1251|VRh|*OH|H1 O1|-1.257|2|1|2|0.050
random733433|6169e990923005229694e31c|Sb12Mo24HS24O|mp-11609|Sb(MoS)2|*OH|H1 O1|-1.560|0|1|1|0.500
random1399239|6169e99196055b1286776bb6|V30Te24HO|mp-9948|V5Te4|*OH|H1 O1|-1.221|1|1|1|0.176
random562359|6169e991923005229694e328|Ta24Fe24Si42HO|mp-1193899|Ta4Fe4Si7|*OH|H1 O1|-0.669|2|1|1|0.075
random1924818|6169e9b0923005229694e416|Hf32Ni84HO|mp-27165|Hf8Ni21|*OH|H1 O1|-1.744|1|2|-1|0.113
random934518|6169e9b296055b1286776dca|Ti64P48HO|mp-567920|Ti4P3|*OH|H1 O1|-1.407|2|1|1|0.016
random2022996|6169e9c496055b1286776f20|Hf24Bi8HO|mp-1184713|Hf3Bi|*OH|H1 O1|-1.642|2|1|1|0
random1182615|6169e9cf96055b1286776fce|Co48H13O|mp-1226072|Co4H|*OH|H1 O1|-0.034|1|1|1|0.033
random1681814|6169e9d6923005229694e512|Y12Sn24HO|mp-13010|YSn2|*OH|H1 O1|0.238|1|1|2|0.167
random1517492|6169e9d7923005229694e518|Ta12Ni72Mo12HO|mp-1217923|TaNi6Mo|*OH|H1 O1|0.118|0|1|2|0.167
random718385|6169eb1c923005229694e574|K12HO|mp-10157|K|*OH|H1 O1|-1.217|2|1|0|0.083
random608257|6169eb1e923005229694e59f|V24Co72HO|mp-542614|VCo3|*OH|H1 O1|-1.218|1|1|1|0
random1860966|6169eb2296055b128677709a|Sn36HPd12O|mp-1371|Sn3Pd|*OH|H1 O1|-0.073|2|2|1|0.137
random577286|6169eb22923005229694e5f2|Ti12Cr6Te24HO|mp-1217137|Ti2CrTe4|*OH|H1 O1|-2.213|2|1|-1|0.093
random697805|6169eb23923005229694e5fe|Sn8Ge8HSe16O|mp-1218835|SnGeSe2|*OH|H1 O1|-0.114|0|1|1|0.743
random901490|6169eb25923005229694e62c|Hf24Bi24HO|mp-1212407|HfBi|*OH|H1 O1|-0.810|1|1|0|0.192
random598703|6169eb2b96055b1286777130|Bi32HPd64Pb32O|mp-568476|BiPd2Pb|*OH|H1 O1|0.659|2|1|1|0.079
random1338968|6169eb3e923005229694e690|Zn81Ag81HO|mp-1215724|ZnAg|*OH|H1 O1|0.454|0|1|2|0.025
random1090875|6169eb4596055b128677718f|Ti48Sb16HO|mp-569837|Ti3Sb|*OH|H1 O1|-2.314|1|1|1|0.191
random1494320|6169eb46923005229694e70d|Ti48In16HO|mp-1003509|Ti3In|*OH|H1 O1|-1.974|2|1|1|0.061
random1399002|6169eb46923005229694e712|Hf36Si24HO|mp-2105|Hf3Si2|*OH|H1 O1|-1.808|1|0|0|0.149
random1663480|6169eb4d96055b1286777214|Cr24P96HO|mp-7302|CrP4|*OH|H1 O1|1.156|1|2|0|0.024
random1334221|6169eb5e923005229694e7b2|Ca24HO|mp-21|Ca|*OH|H1 O1|-2.090|1|1|1|0.083
random1127093|6169eb6696055b12867772c4|Sn24HPd12Au12O|mp-1218970|Sn2PdAu|*OH|H1 O1|0.648|2|1|2|0.031
random1778360|6169eb68923005229694e86c|Y16Ga32HPd16O|mp-1079075|YGa2Pd|*OH|H1 O1|0.578|1|1|0|0.356
random507127|6169eb6c923005229694e8cc|Cu16HS32O|mp-1147712|CuS2|*OH|H1 O1|0.767|1|1|2|0.060
random2033930|6169eb8396055b12867773d6|Ca24Cd48HO|mp-1078|CaCd2|*OH|H1 O1|-1.768|1|0|2|0.026
random1553317|6169eb85923005229694e9aa|V18Cr18Si72HO|mp-1216378|VCrSi4|*OH|H1 O1|0.161|2|1|1|0.168
random2002375|6169eb87923005229694e9cb|Ca36HN18O|mp-2686|Ca2N|*OH|H1 O1|0.173|2|1|-1|0.056
random606504|6169eb88923005229694e9dd|Sn36HO|mp-623511|Sn|*OH|H1 O1|0.150|2|1|1|0.333
random1167131|6169eb99923005229694ea58|Ca64In64HO|mp-21187|CaIn|*OH|H1 O1|-0.482|2|0|1|0.115
random1582453|6169eb9d96055b12867774db|Ca32Ge64HPt64O|mp-1091390|Ca(GePt)2|*OH|H1 O1|0.291|2|2|1|0.017
random2015237|6169eb9d923005229694eaa9|Bi18Sb18HO|mp-1227290|BiSb|*OH|H1 O1|0.108|1|0|2|0.111
random520906|6169eba096055b128677750e|Cu64HO|mp-989782|Cu|*OH|H1 O1|0.144|1|0|1|0
random1991425|6169eba3923005229694eb12|Ca60HPt24O|mp-1103570|Ca5Pt2|*OH|H1 O1|-1.460|2|1|-2|0.065
random2385553|6169eba696055b1286777583|Na32Al32As48HO|mp-17473|Na2Al2As3|*OH|H1 O1|-0.620|0|0|1|0.014
random929724|6169ebab96055b12867775d6|K12Hg12As12HO|mp-7420|KHgAs|*OH|H1 O1|0.283|2|1|1|0.014
random469775|6169ebb196055b1286777634|Cr32P128HO|mp-7302|CrP4|*OH|H1 O1|-0.456|1|2|-1|0.046
random1254397|6169ebba96055b12867776e2|K16HSe48O|mp-1180659|KSe3|*OH|H1 O1|1.035|1|2|0|0.012
random1147303|6169ebbd96055b1286777720|Zr16Nb16Al96HO|mp-1215216|ZrNbAl6|*OH|H1 O1|-1.049|2|2|1|0.093
random462429|6169ebd596055b128677784d|Nb24HPt24O|mp-999376|NbPt|*OH|H1 O1|0.095|1|0|0|0.250
random442447|6169ebdd923005229694ecaa|Y24HS36O|mp-1188645|Y2S3|*OH|H1 O1|-1.027|1|0|2|0.167
random1162246|6169ebdd923005229694ecb0|Ti16Al16HIr32O|mp-1187464|TiAlIr2|*OH|H1 O1|-0.556|1|1|0|0.125
random1708378|6169ebdf923005229694ecd4|V18HPd54O|mp-873|VPd3|*OH|H1 O1|0.469|1|0|1|0.375
random1974603|6169ebea923005229694ed04|Ti36HPb18C18O|mp-20661|Ti2PbC|*OH|H1 O1|-2.448|1|0|0|0.167
random858472|6169ebee923005229694ed46|Sc18Al18HAu18O|mp-1105210|ScAlAu|*OH|H1 O1|-1.235|1|0|2|0.017
random610280|6169ec03923005229694ee45|Mn40Al20Co20HO|mp-13079|Mn2AlCo|*OH|H1 O1|-0.843|2|2|1|0.025
random686005|6169ec06923005229694ee92|Ti15Cu3HS30O|mp-1217205|Ti5CuS10|*OH|H1 O1|2.099|1|-1|2|0.156
random359078|6169ec09923005229694eee1|Hf24As24HO|mp-9954|HfAs|*OH|H1 O1|-2.110|2|1|0|0.167
random2164541|6169ec0c923005229694ef0b|Rb24P36HO|mp-2079|Rb2P3|*OH|H1 O1|-0.107|1|2|0|0.043
random1862295|6169ec0f96055b12867779bb|Sc6Mn36P21HO|mp-1190950|Sc2Mn12P7|*OH|H1 O1|-1.345|1|0|1|0.195
random2170001|6169ec10923005229694ef3e|K8Sn16HSe32O|mp-28769|K(SnSe2)2|*OH|H1 O1|0.494|1|2|1|0.205
random173581|6169ec1f923005229694efa4|HPd8Rh8Pb32O|mp-1219917|PdRhPb4|*OH|H1 O1|0.310|2|1|1|0.084
random1578176|6169ec1f96055b1286777ab3|Hg16HPd48O|mp-977129|HgPd3|*OH|H1 O1|0.433|2|1|1|0.125
random2149742|6169ec2396055b1286777b0d|Hf48Ge32HO|mp-976273|Hf3Ge2|*OH|H1 O1|-1.434|0|0|1|0.250
random2040217|6169ec2596055b1286777b26|Al48HRu24O|mp-10910|Al2Ru|*OH|H1 O1|-1.355|1|2|1|0.026
random1174969|6169ec3096055b1286777bdf|Y16Ge48HPd8O|mp-1205800|Y2Ge6Pd|*OH|H1 O1|-0.137|1|2|0|0.201
random916704|6169ec30923005229694f001|Ti72HPt12Au12O|mp-1217024|Ti6PtAu|*OH|H1 O1|-0.743|2|1|0|0.124
random2261554|6169ec3696055b1286777c25|Na18V18HSe36O|mp-3567|NaVSe2|*OH|H1 O1|0.483|1|0|1|0.133
random765284|6169ec3b923005229694f079|Y12Ti12Ge12HO|mp-10455|YTiGe|*OH|H1 O1|-2.376|2|1|1|0.020
random6795|6169edaf923005229694f0f3|Sb12Te24HO|mp-1219462|SbTe2|*OH|H1 O1|1.304|2|1|1|0.173
random1519983|6169edb1923005229694f121|Ta16Cr16Ni16HO|mp-1218063|TaCrNi|*OH|H1 O1|-1.057|1|0|1|0.047
random526838|6169edc7923005229694f217|Nb16Fe16Sb16HO|mp-9437|NbFeSb|*OH|H1 O1|-1.197|1|1|0|0.125
random1845357|6169edca923005229694f246|Nb10HPt30O|mp-1078699|NbPt3|*OH|H1 O1|-0.784|1|2|2|0.101
random993358|6169edca96055b1286777cf4|In48HO|mp-973111|In|*OH|H1 O1|0.256|1|1|0|0.250
random1285511|6169edcf923005229694f2a7|Ta102Al72HO|mp-1194073|Ta17Al12|*OH|H1 O1|-1.840|2|1|0|0.054
random2130194|6169ede5923005229694f2fa|Ta36HPd36O|mp-999133|TaPd|*OH|H1 O1|-1.233|1|0|2|0.087
random787472|6169edeb96055b1286777e3b|Cd32Ge8HS48O|mp-5151|Cd4GeS6|*OH|H1 O1|-0.106|1|1|-1|0.545
random71295|6169edeb96055b1286777e40|Sr12As36HO|mp-9907|SrAs3|*OH|H1 O1|-0.630|0|2|1|0.080
random951366|6169eded96055b1286777e58|Sr32In32HO|mp-655461|SrIn|*OH|H1 O1|-1.444|2|0|1|0.062
random1633171|6169edee923005229694f397|P48HS36O|mp-1469|P4S3|*OH|H1 O1|2.419|1|0|2|0.033
random438684|6169edee923005229694f39d|Ga72Re24HO|mp-1188393|Ga3Re|*OH|H1 O1|-0.207|2|1|0|0.142
random1881126|6169edf4923005229694f3f7|Rb24Bi8HO|mp-23304|Rb3Bi|*OH|H1 O1|-1.234|1|1|0|0.125
random1192348|6169edfc96055b1286777ebc|Si60HPt72O|mp-29661|Si5Pt6|*OH|H1 O1|-0.308|1|0|-1|0.184
random792330|6169ee07923005229694f46e|Y12Ga60Co12HO|mp-1025375|YGa5Co|*OH|H1 O1|-0.252|2|1|0|0.083
random1791572|6169ee2796055b12867780cf|Ta24Ni48HO|mp-1157|TaNi2|*OH|H1 O1|-2.040|2|1|1|0.056
random791434|6169ee40923005229694f709|Ti16Co24Si8HO|mp-1217162|Ti2Co3Si|*OH|H1 O1|-0.770|1|1|1|0.077
random1319275|6169ee5b96055b128677821c|Rb24Te12HO|mp-1397|Rb2Te|*OH|H1 O1|0.270|1|1|1|0.047
random2032645|6169ee6496055b128677827c|HPd72W18O|mp-1219940|Pd4W|*OH|H1 O1|0.872|2|1|-2|0.167
random1432787|6169ee72923005229694f91e|Nb18HS36O|mp-1802|NbS2|*OH|H1 O1|0.205|2|1|1|0.043
random2275037|6169ee7296055b1286778333|Zn24Ni48Ge24HO|mp-16358|ZnNi2Ge|*OH|H1 O1|0.951|2|1|0|0.042
random1468251|6169ee7596055b1286778357|Bi48HO|mp-1182070|Bi|*OH|H1 O1|0.841|2|2|1|0
random332243|6169ee76923005229694f960|Na36Hg12HO|mp-1186050|Na3Hg|*OH|H1 O1|-1.081|2|1|1|0.125
random513320|6169ee76923005229694f966|Sr12Ca12Hg24HO|mp-980947|SrCaHg2|*OH|H1 O1|-0.917|1|1|1|0.042
random1981420|6169ee79923005229694f996|Mo27HPd27O|mp-1221422|MoPd|*OH|H1 O1|-1.203|1|0|-1|0.083
random2237404|6169ee7b96055b1286778396|Rb9Ga27HO|mp-31493|RbGa3|*OH|H1 O1|-0.283|2|1|1|0.132
random2215615|6169ee9796055b1286778584|Al72HW36O|mp-12524|Al2W|*OH|H1 O1|-1.376|2|1|0|0.138
random2027691|6169ee9a96055b12867785bd|Ag9P9HPt45O|mp-1025385|AgPPt5|*OH|H1 O1|1.087|1|0|1|0.250
random2281461|6169eea196055b1286778630|Mo27HSe54O|mp-1025799|MoSe2|*OH|H1 O1|0.996|1|0|2|0.950
random2397315|6169eea5923005229694fa1e|Ta32Re32HO|mp-1217894|TaRe|*OH|H1 O1|-0.844|1|0|1|0.125
random1672193|6169eead96055b12867786b3|Ca8P16HPd16O|mp-6926|Ca(PPd)2|*OH|H1 O1|1.424|0|0|1|0.181
random686728|6169eeb196055b12867786f6|Zn9HAu36O|mp-1215575|ZnAu4|*OH|H1 O1|1.014|1|0|1|0.101
random1574631|6169eec0923005229694fb0e|Rb8Mo24HCl56O|mp-1209508|RbMo3Cl7|*OH|H1 O1|0.025|1|0|-1|0.204
random1629871|6169eed1923005229694fc04|Hf80Si64HO|mp-17216|Hf5Si4|*OH|H1 O1|-0.538|1|0|1|0.838
random2395755|6169eed4923005229694fc1f|Ti18Te18HO|mp-567832|TiTe|*OH|H1 O1|-0.236|1|0|1|0.208
random1508089|6169f02b96055b1286778875|Ni48Ge3P15HO|mp-1210211|Ni16GeP5|*OH|H1 O1|0.045|2|-1|1|0.031
random1627499|6169f02d923005229694fcb8|Co24Ni24Ge24HO|mp-1226021|CoNiGe|*OH|H1 O1|0.358|2|1|1|0.153
random1711314|6169f033923005229694fd2f|Ni16HSe32O|mp-1071078|NiSe2|*OH|H1 O1|1.152|2|0|1|0.032
random2417719|6169f057923005229694fe80|Sn9As12HO|mp-570377|Sn3As4|*OH|H1 O1|0.397|1|1|1|0.131
random2247404|6169f08b9230052296950077|Ta24HN36O|mp-1208406|Ta2N3|*OH|H1 O1|0.282|0|1|0|0.027
random2020959|6169f08e96055b1286778c7a|Si60HIr48O|mp-1189696|Si5Ir4|*OH|H1 O1|-0.380|0|0|1|0.463
random523088|6169f09d96055b1286778d3e|Re24HIr24O|mp-1219533|ReIr|*OH|H1 O1|-0.819|2|2|1|0.062
random1720211|6169f0bb9230052296950146|Hf56Ni80HO|mp-1198091|Hf7Ni10|*OH|H1 O1|-1.392|1|1|0|0.125
random1727860|6169f0c496055b1286778f36|Na16H33Pd48O|mp-643273|NaH2Pd3|*OH|H1 O1|-0.074|1|2|1|0.009
random1091039|6169f0ca96055b1286778faa|V27HN27O|mp-1018027|VN|*OH|H1 O1|-2.280|0|0|1|0.250
random21406|6169f0d7923005229695016b|In8Bi8HS24O|mp-1078776|InBiS3|*OH|H1 O1|0.770|0|1|1|0.173
random1574372|6169f0d996055b1286779083|Ti32HSe48O|mp-1208273|Ti2Se3|*OH|H1 O1|-0.563|1|0|1|0.392
random510064|6169f0de92300522969501ee|Rb16Sb32HS56O|mp-561051|Rb2Sb4S7|*OH|H1 O1|1.080|0|1|1|0.101
random1811426|6169f0e496055b1286779130|Sc30H61O|mp-24237|ScH2|*OH|H1 O1|-0.819|2|2|1|0.025
random680711|6169f0e696055b128677913f|Y60Bi12HPd24O|mp-1207753|Y5BiPd2|*OH|H1 O1|-1.829|2|1|0|0.037
random1675457|6169f0f29230052296950297|HRh48Se96O|mp-1192175|RhSe2|*OH|H1 O1|-0.060|0|1|2|0.267
random563761|6169f0f796055b12867791e8|Al8V96Ge24HO|mp-1229060|Al(V4Ge)3|*OH|H1 O1|-1.272|2|0|1|0.156
random1625130|6169f0f796055b12867791ee|Ta20HCl80O|mp-29465|TaCl4|*OH|H1 O1|-1.419|2|2|1|0.100
random1284397|6169f0f792300522969502f6|Mn12Sb12HIr12O|mp-10154|MnSbIr|*OH|H1 O1|-0.192|1|1|1|0.125
random2098811|6169f0f89230052296950303|Ca18HPt12O|mp-984698|Ca3Pt2|*OH|H1 O1|-1.439|2|0|-1|0.223
random1261878|6169f10096055b1286779273|Y18Cu18HO|mp-712|YCu|*OH|H1 O1|-1.698|1|0|0|0.250
random593402|6169f10a96055b12867792d8|Y16Al16Zn16HO|mp-1071862|YAlZn|*OH|H1 O1|-0.868|2|0|1|0.125
random1486695|6169f11d9230052296950459|Co36Ni36P36HO|mp-1206541|CoNiP|*OH|H1 O1|-0.421|1|1|1|0.293
random2288421|6169f12c92300522969504a4|Cr9HRh9S24O|mp-1226375|Cr3Rh3S8|*OH|H1 O1|0.028|1|-2|-1|0.084
random755351|6169f13092300522969504e6|Y16Al16Fe16HO|mp-1216033|YAlFe|*OH|H1 O1|-1.603|1|1|0|0.754
random728797|6169f13796055b1286779497|Nb40Ga24HO|mp-570293|Nb5Ga3|*OH|H1 O1|-1.290|0|0|1|0.125
random656876|6169f13896055b12867794b2|Nb72Si48HO|mp-1078996|Nb3Si2|*OH|H1 O1|-0.565|2|1|2|0.203
random740244|6169f13a96055b12867794d6|Sr20Al20Si20HO|mp-3698|SrAlSi|*OH|H1 O1|-1.874|2|1|2|0.100
random1268166|6169f29692300522969505cf|Ca32Fe16H97O|mp-1205964|Ca2FeH6|*OH|H1 O1|1.062|1|1|0|0.125
random1229921|6169f2999230052296950630|HRh16Se32O|mp-983|RhSe2|*OH|H1 O1|0.906|2|1|1|0.093
random2083406|6169f29a9230052296950656|Sr8Sn24HO|mp-1186781|SrSn3|*OH|H1 O1|-0.453|2|1|1|0.069
random2211912|6169f29b923005229695067b|Sr16Tl32HPd16O|mp-1079862|SrTl2Pd|*OH|H1 O1|-1.665|2|1|1|0.125
random2455448|6169f2bf96055b1286779665|Na24Hg8HO|mp-1186050|Na3Hg|*OH|H1 O1|-1.129|1|0|0|0.250
random1846211|6169f2c596055b12867796b6|Y28HRh12O|mp-1189474|Y7Rh3|*OH|H1 O1|-1.977|1|0|0|0.291
random1339595|6169f2ca9230052296950968|Sc36Mn36Si36HO|mp-9550|ScMnSi|*OH|H1 O1|-1.473|2|0|1|0.139
random924707|6169f2ca9230052296950979|Sr16Al16In16HO|mp-1218590|SrAlIn|*OH|H1 O1|-0.171|1|1|0|0.156
random483184|6169f2e09230052296950a16|Ti40Ga12Sb12HO|mp-1217250|Ti10(GaSb)3|*OH|H1 O1|-1.071|2|1|1|0.240
random1564048|6169f2e196055b12867797a3|Sc18HIr54O|mp-12593|ScIr3|*OH|H1 O1|-1.168|2|1|0|0.083
random1296274|6169f2e59230052296950a7a|Mn48Cr16HN48O|mp-1245850|Mn3CrN3|*OH|H1 O1|0.734|0|0|1|0
random15538|6169f2ea96055b128677982a|Hf32Al8Si8HO|mp-1224329|Hf4AlSi|*OH|H1 O1|-2.029|1|0|1|0.226
random1966363|6169f2f196055b1286779877|Hf30Sc6Si24HO|mp-1224366|Hf5ScSi4|*OH|H1 O1|-1.050|1|1|2|0.188
random1263978|6169f2ff9230052296950bb4|Hf20Sn16HO|mp-510691|Hf5Sn4|*OH|H1 O1|-2.395|1|0|0|0.308
random772033|6169f31e9230052296950ca4|Sb64Te24HO|mp-12826|Sb8Te3|*OH|H1 O1|0.503|2|0|-1|0.204
random1730708|6169f3209230052296950cd5|Hf40Fe20HIr20O|mp-864890|Hf2FeIr|*OH|H1 O1|-1.776|2|2|1|0.025
random2363873|6169f3349230052296950dc5|P48HOs12O|mp-1087509|P4Os|*OH|H1 O1|-0.290|1|0|-2|0.080
random2103542|6169f48d96055b1286779968|Sb24HIr12O|mp-1247|Sb2Ir|*OH|H1 O1|0.813|2|1|-1|0.167
random827805|6169f48e9230052296950e10|Nb24Al36HIr12O|mp-1220700|Nb2Al3Ir|*OH|H1 O1|-0.586|2|1|1|0.112
random2225616|6169f4969230052296950e96|Nb36HN36O|mp-2701|NbN|*OH|H1 O1|-1.480|1|0|2|0.167
random1374798|6169f49996055b1286779a37|V48Co48As48HO|mp-1207799|VCoAs|*OH|H1 O1|-1.469|0|2|1|0.091
random467850|6169f4999230052296950edc|Zr24Co24Bi24HO|mp-31451|ZrCoBi|*OH|H1 O1|-0.752|2|1|0|0.042
random1465409|6169f4b19230052296950f50|Ca24Al24H121O|mp-654956|CaAlH5|*OH|H1 O1|-1.833|2|1|0|0.032
random2066352|6169f4b396055b1286779af7|Cu64HO|mp-989695|Cu|*OH|H1 O1|0.172|1|0|1|0.208
random1611542|6169f4b49230052296950f7a|Ga54HRh12O|mp-1190908|Ga9Rh2|*OH|H1 O1|0.119|1|2|1|0.183
random763133|6169f4b496055b1286779b0f|Ca16Si32HO|mp-862|CaSi2|*OH|H1 O1|-1.867|0|0|1|0.042
random1995497|6169f4d196055b1286779bc9|Zr24HSe32O|mp-1215400|Zr3Se4|*OH|H1 O1|-2.348|0|1|1|0.132
random1635682|6169f4d396055b1286779bea|Co32Ni16HSe64O|mp-1025190|Co2NiSe4|*OH|H1 O1|1.044|2|1|1|0.031
random977832|6169f4d696055b1286779c0b|Tl36HO|mp-82|Tl|*OH|H1 O1|0.451|1|0|0|0
random1351632|6169f4da923005229695118b|Hf28HAu40O|mp-1212463|Hf7Au10|*OH|H1 O1|-1.235|0|1|0|0.168
random1657906|6169f4e796055b1286779c59|Ti18HSe24O|mp-9227|Ti3Se4|*OH|H1 O1|0.511|2|0|1|0.097
random792297|6169f4ee96055b1286779cc4|Ti40H31O|mp-1078123|Ti4H3|*OH|H1 O1|-4.181|2|2|1|0.074
random2046953|6169f4ee923005229695123e|Ag8HAu24O|mp-863750|AgAu3|*OH|H1 O1|0.903|1|0|0|0.250
random2051141|6169f4f39230052296951299|Tl32HPd32Pb32O|mp-1216566|TlPdPb|*OH|H1 O1|0.613|1|1|2|0.021
random1320207|6169f50b92300522969513aa|Ti24Cu24Sn24HO|mp-19983|TiCuSn|*OH|H1 O1|-1.775|2|1|1|0.009
random1471022|6169f5169230052296951431|Mn36V12P48HO|mp-1221742|Mn3VP4|*OH|H1 O1|-0.922|1|2|0|0.201
random47104|6169f51796055b1286779eb4|Bi24HO|mp-23152|Bi|*OH|H1 O1|0.477|2|-1|2|0.083
random299314|6169f51a96055b1286779ecf|Ti9In9HRh6O|mp-11073|Ti3In3Rh2|*OH|H1 O1|-0.719|1|1|1|0.079
random21726|6169f51c923005229695144f|Na32HO|mp-10172|Na|*OH|H1 O1|-1.246|2|2|1|0
random2466110|6169f52296055b1286779f2f|Hf48Bi16HO|mp-976419|Hf3Bi|*OH|H1 O1|-1.951|1|1|0|0.125
random1822540|6169f5299230052296951505|Cr40Si24HO|mp-7506|Cr5Si3|*OH|H1 O1|-1.914|1|0|0|0.198
random644884|6169f5299230052296951506|Ga48HS72O|mp-1224796|Ga2S3|*OH|H1 O1|3.444|0|2|1|0.213
random683870|6169f529923005229695150b|Al12In12HSe36O|mp-862787|AlInSe3|*OH|H1 O1|1.314|1|1|1|0.261
random1497917|6169f52996055b1286779f74|Hf48Mn6Te36HO|mp-616615|Hf8MnTe6|*OH|H1 O1|1.418|1|2|2|0.227
